PRFA01000003_6_315248_304401	PRFA01000097_ID=C4B63_97g11;description=dispersed_1	85.097	3402	493	6	39	3433	44	3438	0.0	5469	3464	3439
PRFA01000003_6_315248_304401	PRFA01000198_ID=C4B63_198g21;description=dispersed_1	84.025	3468	542	6	1	3464	22	3481	0.0	5463	3464	3482
PRFA01000003_6_315248_304401	PRFA01000097_ID=C4B63_97g6;description=dispersed_1	85.038	3402	495	6	39	3433	44	3438	0.0	5463	3464	3439
PRFA01000003_6_315248_304401	PRFA01000027_ID=C4B63_27g127;description=dispersed_1	84.292	3444	525	7	1	3432	22	3461	0.0	5462	3464	3463
PRFA01000003_6_315248_304401	PRFA01000120_ID=C4B63_120g26;description=dispersed_1	86.064	3430	467	6	1	3428	22	3442	0.0	5454	3464	3460
PRFA01000003_6_315248_304401	PRFA01000167_ID=C4B63_167g31;description=dispersed_1	84.673	3471	515	6	1	3464	22	3482	0.0	5448	3464	3483
PRFA01000003_6_315248_304401	PRFA01000130_ID=C4B63_130g42;description=dispersed_1	85.293	3461	503	3	1	3460	22	3477	0.0	5447	3464	3485
PRFA01000003_6_315248_304401	PRFA01000155_ID=C4B63_155g12;description=dispersed_1	84.886	3467	512	6	1	3464	1	3458	0.0	5445	3464	3461
PRFA01000003_6_315248_304401	PRFA01000027_ID=C4B63_27g130;description=dispersed_1	84.088	3444	532	7	1	3432	22	3461	0.0	5445	3464	3463
PRFA01000003_6_315248_304401	PRFA01000016_ID=C4B63_16g188;description=dispersed_1	83.922	3452	534	7	1	3445	22	3459	0.0	5440	3464	3479
PRFA01000003_6_315248_304401	PRFA01000004_ID=C4B63_4g281;description=dispersed_1	85.009	3402	496	6	39	3433	44	3438	0.0	5436	3464	3439
PRFA01000003_6_315248_304401	PRFA01000073_ID=C4B63_73g45;description=dispersed_1	83.901	3466	539	4	1	3464	156	3604	0.0	5435	3464	3607
PRFA01000003_6_315248_304401	PRFA01000280_ID=C4B63_280g17;description=dispersed_1	84.734	3439	507	7	1	3431	22	3450	0.0	5432	3464	3454
PRFA01000003_6_315248_304401	PRFA01000094_ID=C4B63_94g78;description=dispersed_1	84.164	3473	528	6	1	3464	7	3466	0.0	5431	3464	3469
PRFA01000003_6_315248_304401	PRFA01000068_ID=C4B63_68g83;description=dispersed_1	84.157	3440	529	6	1	3437	22	3448	0.0	5430	3464	3457
PRFA01000003_6_315248_304401	PRFA01000021_ID=C4B63_21g163;description=dispersed_1	83.444	3473	553	6	1	3464	1	3460	0.0	5427	3464	3463
PRFA01000003_6_315248_304401	PRFA01000131_ID=C4B63_131g53;description=dispersed_1	84.332	3472	527	5	1	3464	22	3484	0.0	5426	3464	3485
PRFA01000003_6_315248_304401	PRFA01000131_ID=C4B63_131g43;description=dispersed_1	84.709	3466	523	2	1	3464	22	3482	0.0	5425	3464	3483
PRFA01000003_6_315248_304401	PRFA01000191_ID=C4B63_191g7;description=dispersed_1	83.703	3473	546	7	1	3464	22	3483	0.0	5420	3464	3486
PRFA01000003_6_315248_304401	PRFA01000094_ID=C4B63_94g95;description=dispersed_1	83.731	3479	536	7	1	3464	7	3470	0.0	5415	3464	3473
PRFA01000003_6_315248_304401	PRFA01000152_ID=C4B63_152g32;description=dispersed_1	84.305	3466	530	8	1	3460	22	3479	0.0	5412	3464	3487
PRFA01000003_6_315248_304401	PRFA01000049_ID=C4B63_49g222;description=dispersed_1	84.396	3467	532	5	1	3464	1	3461	0.0	5408	3464	3464
PRFA01000003_6_315248_304401	PRFA01000049_ID=C4B63_49g204;description=dispersed_1	83.492	3471	556	5	1	3464	1	3461	0.0	5404	3464	3464
PRFA01000003_6_315248_304401	PRFA01000038_ID=C4B63_38g307;description=dispersed_1	83.939	3468	536	6	1	3460	1	3455	0.0	5378	3464	3463
PRFA01000003_6_315248_304401	PRFA01000094_ID=C4B63_94g84;description=dispersed_1	83.732	3473	541	6	1	3464	7	3464	0.0	5355	3464	3467
PRFA01000003_6_315248_304401	PRFA01000059_ID=C4B63_59g148;description=dispersed_1	83.960	3460	545	6	1	3456	22	3475	0.0	5338	3464	3476
PRFA01000003_6_315248_304401	PRFA01000117_ID=C4B63_117g62;description=dispersed_1	83.478	3468	548	8	1	3460	1	3451	0.0	5336	3464	3459
PRFA01000003_6_315248_304401	PRFA01000140_ID=C4B63_140g6;description=dispersed_1	80.137	3514	631	8	1	3464	1	3497	0.0	5334	3464	3498
PRFA01000003_6_315248_304401	PRFA01000201_ID=C4B63_201g20;description=dispersed_1	83.011	3467	539	8	1	3464	170	3589	0.0	5319	3464	3590
PRFA01000003_6_315248_304401	PRFA01000082_ID=C4B63_82g85;description=dispersed_1	80.325	3512	626	9	1	3462	1	3497	0.0	5276	3464	3500
PRFA01000003_6_315248_304401	PRFA01000154_ID=C4B63_154g20;description=dispersed_1	84.826	3361	493	6	1	3354	22	3372	0.0	5256	3464	3377
PRFA01000003_6_315248_304401	PRFA01000077_ID=C4B63_77g15;description=dispersed_1	79.994	3514	629	10	1	3462	1	3492	0.0	5239	3464	3495
PRFA01000003_6_315248_304401	PRFA01000182_ID=C4B63_182g5;description=dispersed_1	79.584	3512	655	9	1	3462	1	3500	0.0	5235	3464	3503
PRFA01000003_6_315248_304401	PRFA01000082_ID=C4B63_82g81;description=dispersed_1	80.359	3508	629	8	1	3462	1	3494	0.0	5227	3464	3497
PRFA01000003_6_315248_304401	PRFA01000203_ID=C4B63_203g15;description=dispersed_1	79.735	3469	634	9	1	3413	1	3456	0.0	5223	3464	3508
PRFA01000003_6_315248_304401	PRFA01000110_ID=C4B63_110g48;description=dispersed_1	80.154	3512	632	8	1	3462	1	3497	0.0	5218	3464	3500
PRFA01000003_6_315248_304401	PRFA01000203_ID=C4B63_203g11;description=dispersed_1	79.010	3535	658	9	1	3462	1	3524	0.0	5203	3464	3527
PRFA01000003_6_315248_304401	PRFA01000082_ID=C4B63_82g89;description=dispersed_1	80.263	3425	616	8	88	3462	1	3415	0.0	5192	3464	3418
PRFA01000003_6_315248_304401	PRFA01000082_ID=C4B63_82g89;description=dispersed_1	25.115	2604	1562	109	52	2461	356	2765	5.15e-79	288	3464	3418
PRFA01000003_6_315248_304401	PRFA01000027_ID=C4B63_27g133;description=dispersed_1	83.085	3352	553	5	1	3348	22	3363	0.0	5189	3464	3414
PRFA01000003_6_315248_304401	PRFA01000082_ID=C4B63_82g70;description=dispersed_1	79.630	3515	645	11	1	3462	1	3497	0.0	5185	3464	3500
PRFA01000003_6_315248_304401	PRFA01000226_ID=C4B63_226g18;description=dispersed_1	83.099	3266	522	7	214	3464	3	3253	0.0	5068	3464	3256
PRFA01000003_6_315248_304401	PRFA01000226_ID=C4B63_226g18;description=dispersed_1	25.260	2601	1556	104	52	2459	234	2639	1.48e-84	306	3464	3256
PRFA01000003_6_315248_304401	PRFA01000226_ID=C4B63_226g18;description=dispersed_1	28.589	829	506	28	73	856	1856	2643	4.39e-39	156	3464	3256
PRFA01000003_6_315248_304401	PRFA01000158_ID=C4B63_158g45;description=dispersed_1	83.084	3269	524	7	1	3264	22	3266	0.0	5027	3464	3267
PRFA01000003_6_315248_304401	PRFA01000177_ID=C4B63_177g23;description=dispersed_1	82.623	2958	499	5	516	3464	1	2952	0.0	4691	3464	2955
PRFA01000003_6_315248_304401	PRFA01000177_ID=C4B63_177g23;description=dispersed_1	24.840	2496	1490	102	136	2439	17	2318	4.89e-67	248	3464	2955
PRFA01000003_6_315248_304401	PRFA01000177_ID=C4B63_177g23;description=dispersed_1	27.811	827	515	29	73	856	1555	2342	4.11e-36	146	3464	2955
PRFA01000003_6_315248_304401	PRFA01000178_ID=C4B63_178g44;description=dispersed_1	80.469	2898	543	7	1	2890	1	2883	0.0	4362	3464	3463
PRFA01000003_6_315248_304401	PRFA01000178_ID=C4B63_178g44;description=dispersed_1	81.818	550	79	2	2854	3382	2913	3462	0.0	839	3464	3463
PRFA01000003_6_315248_304401	PRFA01000178_ID=C4B63_178g41;description=dispersed_1	80.366	2898	546	7	1	2890	1	2883	0.0	4358	3464	3463
PRFA01000003_6_315248_304401	PRFA01000178_ID=C4B63_178g41;description=dispersed_1	81.818	550	79	2	2854	3382	2913	3462	0.0	839	3464	3463
PRFA01000024_20_86338_75685	PRFA01000118_ID=C4B63_118g6;description=dispersed_1	96.633	3356	109	2	1	3356	49	3400	0.0	6459	3356	3401
PRFA01000024_20_86338_75685	PRFA01000118_ID=C4B63_118g6;description=dispersed_1	29.067	836	491	38	1984	2771	34	815	2.17e-32	134	3356	3401
PRFA01000024_20_86338_75685	PRFA01000118_ID=C4B63_118g6;description=dispersed_1	26.542	535	339	17	357	870	13	514	4.88e-20	93.6	3356	3401
PRFA01000024_20_86338_75685	PRFA01000180_ID=C4B63_180g12;description=dispersed_1	93.724	3346	205	3	1	3346	88	3428	0.0	5978	3356	3460
PRFA01000024_20_86338_75685	PRFA01000180_ID=C4B63_180g12;description=dispersed_1	28.657	834	496	35	1984	2771	73	853	5.41e-33	136	3356	3460
PRFA01000024_20_86338_75685	PRFA01000180_ID=C4B63_180g12;description=dispersed_1	29.730	111	69	3	357	464	52	156	0.002	38.5	3356	3460
PRFA01000024_20_86338_75685	PRFA01000017_ID=C4B63_17g320;description=dispersed_1	85.458	3349	477	4	1	3348	107	3446	0.0	5446	3356	3474
PRFA01000024_20_86338_75685	PRFA01000017_ID=C4B63_17g320;description=dispersed_1	25.584	1798	1064	69	357	2023	71	1725	5.96e-68	251	3356	3474
PRFA01000024_20_86338_75685	PRFA01000017_ID=C4B63_17g320;description=dispersed_1	28.394	803	499	30	1984	2747	92	857	5.44e-34	139	3356	3474
PRFA01000024_20_86338_75685	PRFA01000194_ID=C4B63_194g28;description=dispersed_1	85.250	3356	484	5	1	3348	109	3461	0.0	5443	3356	3491
PRFA01000024_20_86338_75685	PRFA01000194_ID=C4B63_194g28;description=dispersed_1	23.920	1852	1106	70	357	2063	73	1766	1.96e-58	220	3356	3491
PRFA01000024_20_86338_75685	PRFA01000194_ID=C4B63_194g28;description=dispersed_1	28.183	809	493	30	1984	2747	94	859	1.30e-33	138	3356	3491
PRFA01000024_20_86338_75685	PRFA01000177_ID=C4B63_177g27;description=dispersed_1	84.680	3355	502	5	1	3348	109	3458	0.0	5442	3356	3488
PRFA01000024_20_86338_75685	PRFA01000177_ID=C4B63_177g27;description=dispersed_1	23.940	2594	1602	99	357	2775	73	2470	1.06e-73	270	3356	3488
PRFA01000024_20_86338_75685	PRFA01000153_ID=C4B63_153g8;description=dispersed_1	84.269	3350	516	5	1	3348	88	3428	0.0	5425	3356	3459
PRFA01000024_20_86338_75685	PRFA01000153_ID=C4B63_153g8;description=dispersed_1	24.622	2579	1600	101	357	2775	52	2446	9.11e-83	300	3356	3459
PRFA01000024_20_86338_75685	PRFA01000068_ID=C4B63_68g83;description=dispersed_1	85.399	3356	482	3	1	3355	107	3455	0.0	5419	3356	3457
PRFA01000024_20_86338_75685	PRFA01000068_ID=C4B63_68g83;description=dispersed_1	24.520	2602	1575	94	357	2775	71	2466	1.01e-77	283	3356	3457
PRFA01000024_20_86338_75685	PRFA01000086_ID=C4B63_86g75;description=dispersed_1	84.778	3357	505	3	1	3355	88	3440	0.0	5401	3356	3454
PRFA01000024_20_86338_75685	PRFA01000086_ID=C4B63_86g75;description=dispersed_1	24.577	2600	1580	101	357	2775	52	2451	4.19e-76	278	3356	3454
PRFA01000024_20_86338_75685	PRFA01000256_ID=C4B63_256g19;description=dispersed_1	85.437	3351	476	5	1	3348	109	3450	0.0	5399	3356	3480
PRFA01000024_20_86338_75685	PRFA01000256_ID=C4B63_256g19;description=dispersed_1	24.135	2602	1572	91	357	2766	73	2464	2.39e-75	276	3356	3480
PRFA01000024_20_86338_75685	PRFA01000174_ID=C4B63_174g5;description=dispersed_1	84.471	3355	505	6	1	3348	88	3433	0.0	5399	3356	3461
PRFA01000024_20_86338_75685	PRFA01000174_ID=C4B63_174g5;description=dispersed_1	24.383	1784	1105	65	357	2023	52	1708	2.02e-58	220	3356	3461
PRFA01000024_20_86338_75685	PRFA01000174_ID=C4B63_174g5;description=dispersed_1	28.519	817	481	36	1984	2747	73	839	4.34e-31	130	3356	3461
PRFA01000024_20_86338_75685	PRFA01000016_ID=C4B63_16g188;description=dispersed_1	85.262	3345	483	4	1	3342	109	3446	0.0	5398	3356	3479
PRFA01000024_20_86338_75685	PRFA01000016_ID=C4B63_16g188;description=dispersed_1	28.607	811	484	33	1984	2747	94	856	1.06e-30	128	3356	3479
PRFA01000024_20_86338_75685	PRFA01000016_ID=C4B63_16g188;description=dispersed_1	24.705	931	547	29	357	1208	73	928	1.66e-28	121	3356	3479
PRFA01000024_20_86338_75685	PRFA01000097_ID=C4B63_97g6;description=dispersed_1	85.659	3347	476	4	1	3344	93	3438	0.0	5395	3356	3439
PRFA01000024_20_86338_75685	PRFA01000097_ID=C4B63_97g6;description=dispersed_1	24.726	1828	1048	73	357	2023	57	1717	3.82e-51	196	3356	3439
PRFA01000024_20_86338_75685	PRFA01000097_ID=C4B63_97g6;description=dispersed_1	28.307	809	493	32	1984	2747	78	844	2.13e-33	137	3356	3439
PRFA01000024_20_86338_75685	PRFA01000097_ID=C4B63_97g11;description=dispersed_1	85.689	3347	475	4	1	3344	93	3438	0.0	5395	3356	3439
PRFA01000024_20_86338_75685	PRFA01000097_ID=C4B63_97g11;description=dispersed_1	24.781	1828	1047	73	357	2023	57	1717	7.63e-52	198	3356	3439
PRFA01000024_20_86338_75685	PRFA01000097_ID=C4B63_97g11;description=dispersed_1	28.183	809	494	32	1984	2747	78	844	1.01e-32	135	3356	3439
PRFA01000024_20_86338_75685	PRFA01000198_ID=C4B63_198g21;description=dispersed_1	85.169	3351	491	4	1	3348	107	3454	0.0	5392	3356	3482
PRFA01000024_20_86338_75685	PRFA01000198_ID=C4B63_198g21;description=dispersed_1	27.186	835	469	38	1984	2747	92	858	6.95e-31	129	3356	3482
PRFA01000024_20_86338_75685	PRFA01000198_ID=C4B63_198g21;description=dispersed_1	29.730	111	69	3	357	464	71	175	0.006	37.0	3356	3482
PRFA01000024_20_86338_75685	PRFA01000032_ID=C4B63_32g181;description=dispersed_1	85.770	3359	469	5	1	3355	108	3461	0.0	5387	3356	3463
PRFA01000024_20_86338_75685	PRFA01000032_ID=C4B63_32g181;description=dispersed_1	27.306	813	493	29	1986	2747	95	860	1.90e-27	117	3356	3463
PRFA01000024_20_86338_75685	PRFA01000032_ID=C4B63_32g181;description=dispersed_1	28.205	195	100	7	357	519	72	258	0.005	37.4	3356	3463
PRFA01000024_20_86338_75685	PRFA01000003_ID=C4B63_3g577;description=dispersed_1	84.707	3348	493	5	1	3346	88	3418	0.0	5384	3356	3448
PRFA01000024_20_86338_75685	PRFA01000003_ID=C4B63_3g577;description=dispersed_1	25.353	1771	1092	62	357	2023	52	1696	2.79e-58	219	3356	3448
PRFA01000024_20_86338_75685	PRFA01000003_ID=C4B63_3g577;description=dispersed_1	29.141	803	491	30	1984	2747	73	836	5.37e-37	149	3356	3448
PRFA01000024_20_86338_75685	PRFA01000280_ID=C4B63_280g17;description=dispersed_1	85.291	3345	486	4	1	3342	109	3450	0.0	5380	3356	3454
PRFA01000024_20_86338_75685	PRFA01000280_ID=C4B63_280g17;description=dispersed_1	28.242	825	471	39	1984	2747	94	858	4.75e-29	123	3356	3454
PRFA01000024_20_86338_75685	PRFA01000280_ID=C4B63_280g17;description=dispersed_1	25.933	536	341	17	357	870	73	574	1.49e-17	85.1	3356	3454
PRFA01000024_20_86338_75685	PRFA01000126_ID=C4B63_126g10;description=dispersed_1	84.551	3353	502	6	1	3346	88	3431	0.0	5373	3356	3461
PRFA01000024_20_86338_75685	PRFA01000126_ID=C4B63_126g10;description=dispersed_1	23.828	1792	1105	62	357	2023	52	1708	2.30e-60	226	3356	3461
PRFA01000024_20_86338_75685	PRFA01000126_ID=C4B63_126g10;description=dispersed_1	28.466	815	484	33	1984	2747	73	839	1.34e-32	134	3356	3461
PRFA01000024_20_86338_75685	PRFA01000073_ID=C4B63_73g45;description=dispersed_1	84.896	3350	489	5	1	3348	243	3577	0.0	5372	3356	3607
PRFA01000024_20_86338_75685	PRFA01000073_ID=C4B63_73g45;description=dispersed_1	25.812	1786	1075	72	357	2023	207	1861	1.34e-57	217	3356	3607
PRFA01000024_20_86338_75685	PRFA01000073_ID=C4B63_73g45;description=dispersed_1	28.483	804	497	31	1984	2747	228	993	2.50e-31	130	3356	3607
PRFA01000024_20_86338_75685	PRFA01000036_ID=C4B63_36g105;description=dispersed_1	84.955	3350	493	4	1	3348	109	3449	0.0	5370	3356	3477
PRFA01000024_20_86338_75685	PRFA01000036_ID=C4B63_36g105;description=dispersed_1	25.157	2540	1593	93	357	2747	73	2453	1.96e-80	293	3356	3477
PRFA01000024_20_86338_75685	PRFA01000036_ID=C4B63_36g105;description=dispersed_1	27.986	829	510	33	1984	2771	94	876	2.35e-32	134	3356	3477
PRFA01000024_20_86338_75685	PRFA01000004_ID=C4B63_4g281;description=dispersed_1	85.475	3346	484	2	1	3344	93	3438	0.0	5366	3356	3439
PRFA01000024_20_86338_75685	PRFA01000004_ID=C4B63_4g281;description=dispersed_1	31.481	162	108	3	1984	2144	78	237	3.36e-09	57.8	3356	3439
PRFA01000024_20_86338_75685	PRFA01000027_ID=C4B63_27g127;description=dispersed_1	84.824	3354	497	5	1	3343	109	3461	0.0	5365	3356	3463
PRFA01000024_20_86338_75685	PRFA01000027_ID=C4B63_27g127;description=dispersed_1	25.174	2582	1573	106	357	2766	73	2467	2.52e-82	299	3356	3463
PRFA01000024_20_86338_75685	PRFA01000064_ID=C4B63_64g191;description=dispersed_1	84.143	3355	516	6	1	3348	88	3433	0.0	5364	3356	3461
PRFA01000024_20_86338_75685	PRFA01000064_ID=C4B63_64g191;description=dispersed_1	24.300	1786	1104	66	357	2023	52	1708	4.31e-54	206	3356	3461
PRFA01000024_20_86338_75685	PRFA01000064_ID=C4B63_64g191;description=dispersed_1	28.589	808	492	34	1984	2747	73	839	7.43e-31	129	3356	3461
PRFA01000024_20_86338_75685	PRFA01000011_ID=C4B63_11g171;description=dispersed_1	84.510	3357	513	4	1	3355	109	3460	0.0	5361	3356	3462
PRFA01000024_20_86338_75685	PRFA01000011_ID=C4B63_11g171;description=dispersed_1	27.865	829	505	32	1964	2747	78	858	3.70e-31	130	3356	3462
PRFA01000024_20_86338_75685	PRFA01000011_ID=C4B63_11g171;description=dispersed_1	26.923	182	120	6	357	535	73	244	3.69e-04	40.8	3356	3462
PRFA01000024_20_86338_75685	PRFA01000027_ID=C4B63_27g130;description=dispersed_1	84.551	3353	507	5	1	3343	110	3461	0.0	5359	3356	3463
PRFA01000024_20_86338_75685	PRFA01000027_ID=C4B63_27g130;description=dispersed_1	25.155	2576	1580	101	357	2766	74	2467	1.35e-82	300	3356	3463
PRFA01000024_20_86338_75685	PRFA01000152_ID=C4B63_152g32;description=dispersed_1	85.386	3353	480	6	1	3348	109	3456	0.0	5355	3356	3487
PRFA01000024_20_86338_75685	PRFA01000152_ID=C4B63_152g32;description=dispersed_1	24.325	2594	1595	91	357	2775	73	2473	3.72e-78	285	3356	3487
PRFA01000024_20_86338_75685	PRFA01000165_ID=C4B63_165g5;description=dispersed_1	84.448	3350	516	5	1	3346	109	3457	0.0	5353	3356	3489
PRFA01000024_20_86338_75685	PRFA01000165_ID=C4B63_165g5;description=dispersed_1	24.146	2576	1608	91	357	2766	73	2468	1.74e-75	276	3356	3489
PRFA01000024_20_86338_75685	PRFA01000039_ID=C4B63_39g97;description=dispersed_1	84.262	3355	512	6	1	3348	88	3433	0.0	5351	3356	3461
PRFA01000024_20_86338_75685	PRFA01000039_ID=C4B63_39g97;description=dispersed_1	24.076	1786	1108	67	357	2023	52	1708	1.54e-55	210	3356	3461
PRFA01000024_20_86338_75685	PRFA01000039_ID=C4B63_39g97;description=dispersed_1	28.466	815	484	35	1984	2747	73	839	5.18e-31	129	3356	3461
PRFA01000024_20_86338_75685	PRFA01000090_ID=C4B63_90g98;description=dispersed_1	84.173	3355	515	6	1	3348	88	3433	0.0	5345	3356	3461
PRFA01000024_20_86338_75685	PRFA01000090_ID=C4B63_90g98;description=dispersed_1	24.025	1794	1099	65	357	2023	52	1708	9.14e-58	218	3356	3461
PRFA01000024_20_86338_75685	PRFA01000090_ID=C4B63_90g98;description=dispersed_1	28.466	815	484	34	1984	2747	73	839	7.13e-33	135	3356	3461
PRFA01000024_20_86338_75685	PRFA01000012_ID=C4B63_12g109;description=dispersed_1	85.140	3358	489	5	1	3355	109	3459	0.0	5343	3356	3461
PRFA01000024_20_86338_75685	PRFA01000012_ID=C4B63_12g109;description=dispersed_1	24.125	1828	1131	68	357	2063	73	1765	2.19e-52	200	3356	3461
PRFA01000024_20_86338_75685	PRFA01000012_ID=C4B63_12g109;description=dispersed_1	30.247	162	110	3	1984	2144	94	253	7.04e-08	53.1	3356	3461
PRFA01000024_20_86338_75685	PRFA01000011_ID=C4B63_11g220;description=dispersed_1	84.957	3357	498	4	1	3355	109	3460	0.0	5336	3356	3462
PRFA01000024_20_86338_75685	PRFA01000011_ID=C4B63_11g220;description=dispersed_1	28.402	845	486	37	1984	2771	94	876	4.24e-31	130	3356	3462
PRFA01000024_20_86338_75685	PRFA01000011_ID=C4B63_11g220;description=dispersed_1	25.193	909	573	31	357	1208	73	931	3.11e-28	120	3356	3462
PRFA01000024_20_86338_75685	PRFA01000086_ID=C4B63_86g84;description=dispersed_1	84.625	3356	510	3	1	3354	88	3439	0.0	5334	3356	3442
PRFA01000024_20_86338_75685	PRFA01000086_ID=C4B63_86g84;description=dispersed_1	24.537	2592	1591	100	357	2775	52	2451	2.74e-73	269	3356	3442
PRFA01000024_20_86338_75685	PRFA01000003_ID=C4B63_3g973;description=dispersed_1	84.990	3351	493	5	1	3348	88	3431	0.0	5334	3356	3459
PRFA01000024_20_86338_75685	PRFA01000003_ID=C4B63_3g973;description=dispersed_1	24.691	1782	1101	62	357	2023	52	1707	8.73e-49	188	3356	3459
PRFA01000024_20_86338_75685	PRFA01000003_ID=C4B63_3g973;description=dispersed_1	27.372	822	484	29	1984	2747	73	839	1.36e-29	125	3356	3459
PRFA01000024_20_86338_75685	PRFA01000003_ID=C4B63_3g819;description=dispersed_1	84.228	3354	511	7	1	3348	109	3450	0.0	5324	3356	3478
PRFA01000024_20_86338_75685	PRFA01000003_ID=C4B63_3g819;description=dispersed_1	24.986	1765	1116	63	357	2023	73	1727	4.58e-54	206	3356	3478
PRFA01000024_20_86338_75685	PRFA01000003_ID=C4B63_3g819;description=dispersed_1	28.019	828	510	30	1984	2771	94	875	6.43e-32	132	3356	3478
PRFA01000024_20_86338_75685	PRFA01000131_ID=C4B63_131g53;description=dispersed_1	84.487	3352	513	5	1	3348	109	3457	0.0	5306	3356	3485
PRFA01000024_20_86338_75685	PRFA01000131_ID=C4B63_131g53;description=dispersed_1	27.711	830	472	33	1984	2747	94	861	2.35e-29	124	3356	3485
PRFA01000024_20_86338_75685	PRFA01000131_ID=C4B63_131g53;description=dispersed_1	26.374	182	121	6	357	535	73	244	0.002	38.5	3356	3485
